Structure,Molecule name,CAS,SMILES,ID_DB_source,,ID_DB maestra,ID_concatenada,DB source,DB subsource,Risk assessment class,Human eco,Species,Exposure route,Standard value,LD50,LD50 units,MM (g/mol),Operación,pLD50,,Reference DB source,Source URL,ToxVal_ID,Chemical_ID
,Etofenprox,80844-07-1,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,DTXSID9032610,,509,509_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,>,10000,mg/kg,376.494,0.0266,1.5758,,Joint FAO/WHO Meeting on Pesticide Residues Report 1994,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929088,ToxVal00025_857c0bcbad90934b
,Warfarin,81-81-2,CC(CC(c1ccccc1)C(C(Oc1c2cccc1)=O)=C2O)=O,DTXSID5023742,,510,510_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,10,mg/kg,308.332,0.0000,4.4890,,"WHO/FAO Report 35, Environmental Health Criteria Monograph 175; Health and Safety Guide 96; International Chemical Safety Card 821",https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929089,ToxVal00025_b2a0f4e2102b55e1
,Imazapyr,81334-34-1,CC(C)C1(C)N=C(c2ncccc2C(O)=O)NC1=O,DTXSID8034665,,511,511_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,>,5000,mg/kg,261.28,0.0191,1.7181,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929090,ToxVal00025_1eaedf17f31d2ed6
,Imazaquin,81335-37-7,CC(C)[C@@]1(C)N=C(c2nc3ccccc3cc2C(O)=O)NC1=O,DTXSID3024152,,512,512_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,>,5000,mg/kg,311.34,0.0161,1.7943,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929091,ToxVal00025_134bc51581e2b737
,Imazethapyr,81335-77-5,CCc1cnc(C(N2)=NC(C)(C(C)C)C2=O)c(C(O)=O)c1,DTXSID3024287,,513,513_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,>,5000,mg/kg,289.334,0.0173,1.7624,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929092,ToxVal00025_2ecf900862d698d4
,Imazamethabenz-methyl,81405-85-8,,DTXSID3032412,,514,514_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,>,5000,mg/kg,,#¡DIV/0!,#¡DIV/0!,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929093,ToxVal00025_a6dd7ab53dbc08b6
,Tridemorph,81412-43-3,CCCCCCCCCCCCCN1CC(C)OC(C)C1,DTXSID60893036,,515,515_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,650,mg/kg,297.525,0.0022,2.6606,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929094,ToxVal00025_406612bac47841fd
,Clomazone,81777-89-1,CC(C)(CON1Cc(cccc2)c2Cl)C1=O,DTXSID1032355,,516,516_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,1369,mg/kg,239.701,0.0057,2.2433,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929095,ToxVal00025_66cbef822e59cb99
,Diphacinone,82-66-6,O=C(C(c1ccccc1)c1ccccc1)C(C(c1c2cccc1)=O)C2=O,DTXSID4032378,,517,517_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,2.3,mg/kg,340.377,0.0000,5.1702,,Environmental Health Criteria Monograph 175,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929096,ToxVal00025_6762e25f126f14d4
,Pentachloronitrobenzene,82-68-8,[O-][N+](c(c(Cl)c(c(Cl)c1Cl)Cl)c1Cl)=O,DTXSID2021105,,518,518_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,>,10000,mg/kg,295.336,0.0339,1.4703,,Environmental Health Criteria Monograph 41; Health and Safety Guide 23; IARC 5; Joint FAO/WHO Meeting on Pesticide Residues Report 1996b; International Chemical Safety Card 745,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929097,ToxVal00025_28c47cce9a60a002
,Triasulfuron,82097-50-5,Cc1nc(NC(NS(c(cccc2)c2OCCCl)(=O)=O)=O)nc(OC)n1,DTXSID0024345,,519,519_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,>,5000,mg/kg,401.83,0.0124,1.9051,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929098,ToxVal00025_c2370ab6fb445775
,Inabenfide,82211-24-3,OC(c1ccccc1)c(cc(cc1)Cl)c1NC(c1ccncc1)=O,DTXSID0058192,,520,520_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,>,10000,mg/kg,338.793,0.0295,1.5299,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929099,ToxVal00025_5f746cde53503863
,Isoxaben,82558-50-7,CCC(C)(CC)c1n[o]c(NC(c(c(OC)ccc2)c2OC)=O)c1,DTXSID8024159,,521,521_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,>,10000,mg/kg,332.399,0.0301,1.5217,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929100,ToxVal00025_7f85a1a1dff84942
,Benfuracarb,82560-54-1,CCOC(CCN(C(C)C)SN(C)C(Oc1c2OC(C)(C)Cc2ccc1)=O)=O,DTXSID2041622,,522,522_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,205,mg/kg,410.533,0.0005,3.3016,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929101,ToxVal00025_df388782d3a7dac1
,Bifenthrin,82657-04-3,CC(C)([C@@H]1/C=C(/C(F)(F)F)\Cl)[C@H]1C(OCc1c(C)c(-c2ccccc2)ccc1)=O,DTXSID9020160,,523,523_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,>=,55,mg/kg,422.873,0.0001,3.8858,,Joint FAO/WHO Meeting on Pesticide Residues Report 1993,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929102,ToxVal00025_302c9cd7bae621bd
,Rotenone,83-79-4,CC([C@@H](C1)Oc(cc2)c1c(O[C@H]1[C@@H]3c(cc(c(OC)c4)OC)c4OC1)c2C3=O)=C,DTXSID6021248,,524,524_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,>=,132,mg/kg,394.422,0.0003,3.4754,,Health and Safety Guide 73; International Chemical Safety Card 944,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929103,ToxVal00025_aeffff4fa8d1f1e5
,Bensulfuron-methyl,83055-99-6,COC(c1c(CS(NC(Nc2nc(OC)cc(OC)n2)=O)(=O)=O)cccc1)=O,DTXSID7024164,,525,525_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,>,5000,mg/kg,410.406,0.0122,1.9142,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929104,ToxVal00025_11a16eb949c5f0e2
,Fluazifop-P,83066-88-0,CC(C(O)=O)Oc(cc1)ccc1Oc1ncc(C(F)(F)F)cc1,DTXSID0058194,,526,526_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,2451,mg/kg,327.257,0.0075,2.1255,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929105,ToxVal00025_5c8cbd0b3541afa0
,Teflubenzuron,83121-18-0,O=C(c(c(F)ccc1)c1F)NC(Nc(cc(c(F)c1Cl)Cl)c1F)=O,DTXSID6042440,,527,527_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,>,5000,mg/kg,381.112,0.0131,1.8821,,Joint FAO/WHO Meeting on Pesticide Residues Report 1995b,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929106,ToxVal00025_186266042519cd57
,Alanycarb,83130-01-2,CCOC(CCN(Cc1ccccc1)SN(C)C(O/N=C(/C)\SC)=O)=O,DTXSID5058195,,528,528_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,330,mg/kg,399.535,0.0008,3.0830,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929107,ToxVal00025_2552caff62a5c877
,Diflufenican,83164-33-4,O=C(c(cccn1)c1Oc1cc(C(F)(F)F)ccc1)Nc(ccc(F)c1)c1F,DTXSID4041494,,529,529_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,>,2000,mg/kg,394.298,0.0051,2.2948,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929108,ToxVal00025_5578ac53ed2b7f22
,Ametryn,834-12-8,CCNc1nc(SC)nc(NC(C)C)n1,DTXSID1023869,,530,530_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,110,mg/kg,227.335,0.0005,3.3153,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929109,ToxVal00025_26f373c5b074a8e1
,"(E)-1-(4-Chlorophenyl)-4,4-dimethyl-2-(1,2,4-triazol-1-yl)-1-penten-3-ol",83657-22-1,CC(C)(C)C(/C(\[n]1ncnc1)=C\c(cc1)ccc1Cl)O,DTXSID7032505,,531,531_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,1790,mg/kg,291.781,0.0061,2.2122,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929110,ToxVal00025_21948d57f01d392c
,Diniconazole,83657-24-3,CC(C)(C)C(/C(\[n]1ncnc1)=C/c(ccc(Cl)c1)c1Cl)O,DTXSID2040363,,532,532_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,639,mg/kg,326.226,0.0020,2.7080,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929111,ToxVal00025_3588ce46ce00dfad
,Anthraquinone,84-65-1,O=C(c1c2cccc1)c(cccc1)c1C2=O,DTXSID3020095,,533,533_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,>,5000,mg/kg,208.216,0.0240,1.6195,,International Chemical Safety Card 1605,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929112,ToxVal00025_37772f6da46537f1
,Quinclorac,84087-01-4,OC(c(c(c(cc1)c2)ncc2Cl)c1Cl)=O,DTXSID6032641,,534,534_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,2680,mg/kg,242.061,0.0111,1.9558,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929113,ToxVal00025_3b3819b635c7967c
,Chlozolinate,84332-86-5,CCOC(C(C)(C(N1c2cc(Cl)cc(Cl)c2)=O)OC1=O)=O,DTXSID5058197,,535,535_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,>,4000,mg/kg,332.138,0.0120,1.9193,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929114,ToxVal00025_8328e72199171e93
,Clomeprop,84496-56-0,CC(C(Nc1ccccc1)=O)Oc(ccc(Cl)c1C)c1Cl,DTXSID0058198,,536,536_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,>,5000,mg/kg,324.206,0.0154,1.8119,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929115,ToxVal00025_27cfa2022e10a2ce
,Flusilazole,85509-19-9,C[Si](C[n]1ncnc1)(c(cc1)ccc1F)c(cc1)ccc1F,DTXSID3024235,,537,537_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,672,mg/kg,315.398,0.0021,2.6715,,"Joint FAO/WHO Meeting on Pesticide Residues Report 1996b, 2009b",https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929116,ToxVal00025_3b0e584e99133cf1
,Esprocarb,85785-20-2,CCN(C(C)C(C)C)C(SCc1ccccc1)=O,DTXSID2058201,,538,538_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,>,2000,mg/kg,265.42,0.0075,2.1229,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929117,ToxVal00025_0e3742cac6860801
,Azinphos-methyl,86-50-0,COP(OC)(SCN1N=Nc(cccc2)c2C1=O)=S,DTXSID3020122,,539,539_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,16,mg/kg,317.329,0.0001,4.2974,,"WHO/FAO Report 59; International Chemical Safety Card 826; Joint FAO/WHO Meeting on Pesticide Residues Report 1992, 2009b",https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929118,ToxVal00025_4aa5dcf098aba502
,1-Naphthaleneacetamide,86-86-2,NC(Cc1cccc2ccccc12)=O,DTXSID3020914,,540,540_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,6400,mg/kg,185.225,0.0346,1.4615,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929119,ToxVal00025_119b03dd0fede817
,1-Naphthaleneacetic acid,86-87-3,OC(Cc1cccc2ccccc12)=O,DTXSID8020915,,541,541_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,>=,3000,mg/kg,186.209,0.0161,1.7929,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929120,ToxVal00025_4aaca940798149b2
,Hexaflumuron,86479-06-3,O=C(c(c(F)ccc1)c1F)NC(Nc(cc1Cl)cc(Cl)c1OC(C(F)F)(F)F)=O,DTXSID3032620,,542,542_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,>,5000,mg/kg,461.145,0.0108,1.9649,,International Chemical Safety Card 1266,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929121,ToxVal00025_10579b22a5e9a1ef
,Imibenconazole,86598-92-7,Clc1ccc(CSC(C[n]2ncnc2)=Nc(ccc(Cl)c2)c2Cl)cc1,DTXSID7058204,,543,543_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,>,5000,mg/kg,411.743,0.0121,1.9157,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929122,ToxVal00025_d7e99f340392a36d
,Pentachlorophenol,87-86-5,Oc(c(Cl)c(c(Cl)c1Cl)Cl)c1Cl,DTXSID7021106,,544,544_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,dermal,=,80,mg/kg,266.338,0.0003,3.5223,,"Environmental Health Criteria Monograph 71; Health and Safety Guide 19; IARC 20, 53; International Chemical Safety Card 69",https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929123,ToxVal00025_b1d0d9396e749390
,Diethofencarb,87130-20-9,CC(C)OC(Nc(cc1)cc(OC)c1OC)=O,DTXSID5037527,,545,545_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,>,5000,mg/kg,239.27,0.0209,1.6799,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929124,ToxVal00025_49c2dc4426476c23
,Dimethenamid,87674-68-8,CC(COC)N(C(CCl)=O)c1c(C)[s]cc1C,DTXSID4032376,,546,546_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,371,mg/kg,275.799,0.0013,2.8712,,Joint FAO/WHO Meeting on Pesticide Residues Report 2006b,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929125,ToxVal00025_fd5d7d058e86f774
,Cinmethylin,87818-31-3,CC(C)[C@](CC1)(C2)OC1(C)[C@H]2OCc1c(C)cccc1,DTXSID3034456,,547,547_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,3960,mg/kg,274.402,0.0144,1.8407,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929126,ToxVal00025_0cc4e8f8847525b7
,Tralkoxydim,87820-88-0,CC/C(\C(C(CC(C1)c2c(C)cc(C)cc2C)=O)=C1O)=N\OCC,DTXSID1034973,,548,548_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,934,mg/kg,329.438,0.0028,2.5474,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929127,ToxVal00025_8bb986003bff3ff5
,Pyrifenox,88283-41-4,CON=C(Cc1cnccc1)c(ccc(Cl)c1)c1Cl,DTXSID2042359,,549,549_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,2900,mg/kg,295.168,0.0098,2.0077,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929128,ToxVal00025_dbe8691c2c2ed5e3
,Fluxofenim,88485-37-4,FC(C(c(cc1)ccc1Cl)=NOCC1OCCO1)(F)F,DTXSID5044998,,550,550_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,670,mg/kg,309.67,0.0022,2.6648,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929129,ToxVal00025_a332c24b85e2aba3
,Terbutryn,886-50-0,CCNc1nc(SC)nc(NC(C)(C)C)n1,DTXSID3024318,,551,551_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,2400,mg/kg,241.362,0.0099,2.0025,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929130,ToxVal00025_9318a71dfba0de1a
,Myclobutanil,88671-89-0,CCCCC(C[n]1ncnc1)(c(cc1)ccc1Cl)C#N,DTXSID8024315,,552,552_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,1600,mg/kg,288.781,0.0055,2.2564,,Joint FAO/WHO Meeting on Pesticide Residues Report 1993,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929131,ToxVal00025_647e806f64d26a90
,Ferimzone,89269-64-7,C/C(\c1c(C)cccc1)=N/Nc1nc(C)cc(C)n1,DTXSID1058210,,553,553_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,725,mg/kg,254.336,0.0029,2.5451,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929132,ToxVal00025_bfae5fd17e212bf3
,2-Phenylphenol,90-43-7,Oc(cccc1)c1-c1ccccc1,DTXSID2021151,,554,554_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,2480,mg/kg,170.21,0.0146,1.8365,,International Chemical Safety Card 669; IARC 30; Joint FAO/WHO Meeting on Pesticide Residues Report 2000,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929133,ToxVal00025_01d255e10f9d0f01
,Triphenyltin acetate,900-95-8,CC([O-])=O.c(cc1)ccc1[Sn+](c1ccccc1)c1ccccc1,DTXSID6021408,,555,555_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,125,mg/kg,409.071,0.0003,3.5149,,WHO/FAO Report 22; Environmental Health Criteria Monograph 15; Joint FAO/WHO Meeting on Pesticide Residues Report 1992; Concise International Chemical Assessment Document  13,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929134,ToxVal00025_6d918cf4a2ee6b08
,Flocoumafen,90035-08-8,OC(c(cccc1)c1O1)=C(C(CC(C2)c(cc3)ccc3OCc3ccc(C(F)(F)F)cc3)c3c2cccc3)C1=O,DTXSID1058212,,556,556_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,0.25,mg/kg,542.552,0.0000,6.3365,,Environmental Health Criteria Monograph 175; International Chemical Safety Card 1267,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929135,ToxVal00025_45ff1110687ce9b8
,Metiram,9006-42-2,[S-]C(NCCNC([S-])=S)=S.[Zn+2],DTXSID9034737,,557,557_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,>,10000,mg/kg,275.76,0.0363,1.4405,,Joint FAO/WHO Meeting on Pesticide Residues Report 1994,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929136,ToxVal00025_abee13538183591f
,Flamprop M,90134-59-1,,DTXSID6058213,,558,558_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,>,3000,mg/kg,,#¡DIV/0!,#¡DIV/0!,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929137,ToxVal00025_603dbe9039227e1b
,Quinmerac,90717-03-6,Cc(cc1cc2)cnc1c(C(O)=O)c2Cl,DTXSID1042364,,559,559_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,>,5000,mg/kg,221.643,0.0226,1.6467,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929138,ToxVal00025_16ce02cab90c1f95
,Demeton-S-methyl,919-86-8,CCSCCSP(OC)(OC)=O,DTXSID5037521,,560,560_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,40,mg/kg,230.288,0.0002,3.7602,,"WHO/FAO Report 61, Environmental Health Criteria Monograph 197; International Chemical Safety Card 705; Joint FAO/WHO Meeting on Pesticide Residues Report 1990",https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929139,ToxVal00025_2e8b15acdf8df8bb
,Biphenyl,92-52-4,c(cc1)ccc1-c1ccccc1,DTXSID4020161,,561,561_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,3280,mg/kg,154.211,0.0213,1.6722,,International Chemical Safety Card 106,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929140,ToxVal00025_0363bad7f630a3dd
,2-(4-Chloro-2-methylphenoxy)acetic acid,94-74-6,Cc(cc(cc1)Cl)c1OCC(O)=O,DTXSID4024195,,562,562_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,700,mg/kg,200.62,0.0035,2.4573,,"IARC 30, 41; International Chemical Safety Card 54",https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929141,ToxVal00025_1fb0bfcfc86def46
,"2,4-Dichlorophenoxyacetic acid",94-75-7,OC(COc(ccc(Cl)c1)c1Cl)=O,DTXSID0020442,,563,563_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,375,mg/kg,221.039,0.0017,2.7704,,"WHO/FAO Report 37; Environmental Health Criteria Monograph 29, 84; Health and Safety Guide 5; IARC 41, Suppl. 7; International Chemical Safety Card 33; Joint FAO/WHO Meeting on Pesticide Residues Report 1998b",https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929142,ToxVal00025_ecc468311a278543
,Thitrol,94-81-5,Cc(cc(cc1)Cl)c1OCCCC(O)=O,DTXSID4024193,,564,564_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,680,mg/kg,228.674,0.0030,2.5267,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929143,ToxVal00025_5752a32d9dfed524
,"2,4-Dichlorophenoxybutyric acid",94-82-6,CCC(C(O)=O)Oc(ccc(Cl)c1)c1Cl,DTXSID7024035,,565,565_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,700,mg/kg,249.092,0.0028,2.5513,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929144,ToxVal00025_e3988b33c4e17588
,(E)-Flucycloxuron,94050-52-9,O=C(c(c(F)ccc1)c1F)NC(Nc1ccc(CO/N=C(/C2CC2)\c(cc2)ccc2Cl)cc1)=O,DTXSID4058497,,566,566_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,>,5000,mg/kg,483.901,0.0103,1.9858,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929145,ToxVal00025_5b3fb7fdfb80cd4a
,Cyproconazole,94361-06-5,CC(C1CC1)C(C[n]1ncnc1)(c(cc1)ccc1Cl)O,DTXSID0032601,,567,567_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,=,1020,mg/kg,291.781,0.0035,2.4565,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929146,ToxVal00025_235be20bfeac62ec
,Cinosulfuron,94593-91-6,COCCOc(cccc1)c1S(NC(Nc1nc(OC)nc(OC)n1)=O)(=O)=O,DTXSID5058220,,568,568_WHOIPCS,WHO IPCS,Pesticide Classification 2009,acute,human health,Not specified,oral,>,5000,mg/kg,413.41,0.0121,1.9174,,-,https://apps.who.int/iris/bitstream/handle/10665/44271/9789241547963_eng.pdf?sequence=1&isAllowed=y,929147,ToxVal00025_b61238854a59952f
